,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
"log_lik[6,3,26]",-0.000773815,5.87446e-05,0.00338746,6.95504e-05,-0.00341194,-4.70634e-05,-2.67076e-08,4089.93,3158.54,1.00139
"log_lik[6,3,27]",-0.00253026,0.000120563,0.00687373,0.000651099,-0.0113843,-0.000450274,-1.88858e-06,4257.94,3407.75,1.00114
"log_lik[6,3,28]",-0.00101599,6.74628e-05,0.00387857,0.000133559,-0.00468406,-9.07435e-05,-1.04606e-07,4192.3,3419.41,1.00143
"log_lik[6,3,29]",-0.00346509,0.000141136,0.00814889,0.00115744,-0.0155106,-0.00081524,-6.45585e-06,4400.3,3449.84,1.0009
"log_lik[6,3,30]",0.0,,0.0,0.0,0.0,0.0,0.0,,,
"log_lik[6,4,1]",-0.967026,0.0038107,0.20182,0.157197,-1.35034,-0.914603,-0.75554,2232.77,2874.6,1.00188
"log_lik[6,4,2]",-0.322379,0.00797125,0.278523,0.235411,-0.95178,-0.237435,-0.0240309,1620.5,1382.09,1.00093
"log_lik[6,4,3]",-0.46549,0.0045337,0.211043,0.210739,-0.845558,-0.443496,-0.168197,1909.82,1768.61,1.00041
"log_lik[6,4,4]",-0.038959,0.000640818,0.0371418,0.0256878,-0.109636,-0.0280895,-0.00392387,3710.66,3545.02,1.00152
"log_lik[6,4,5]",-3.8029,0.0150397,0.906837,0.875705,-5.46691,-3.68508,-2.52702,3665.1,3437.9,1.0009
"log_lik[6,4,6]",-0.0189103,0.000449277,0.0239137,0.0120835,-0.0639306,-0.0107383,-0.000792241,3258.74,3094.12,1.00174
"log_lik[6,4,7]",-0.107321,0.00242899,0.101464,0.0765844,-0.31985,-0.0763709,-0.00707395,2198.36,2554.44,1.0016
"log_lik[6,4,8]",-0.274366,0.00437218,0.178835,0.151551,-0.605803,-0.23553,-0.0647661,2121.5,1919.34,1.0018
"log_lik[6,4,9]",-0.977812,0.00834453,0.409851,0.394504,-1.70359,-0.942618,-0.382679,2180.8,2118.09,1.00006
"log_lik[6,4,10]",-0.110212,0.00145237,0.0849254,0.0742149,-0.277329,-0.088831,-0.0145156,3491.15,3191.6,1.00068
"log_lik[6,4,11]",-0.407735,0.00254342,0.143435,0.144045,-0.65473,-0.396211,-0.189602,3169.82,3285.82,0.999986
"log_lik[6,4,12]",-0.0528772,0.000813266,0.0468656,0.0345605,-0.145182,-0.0401747,-0.00586438,3573.56,3494.5,1.00145
"log_lik[6,4,13]",-0.0515662,0.000746048,0.0437391,0.0332902,-0.135232,-0.0398303,-0.00651634,3686.14,3435.35,1.00151
"log_lik[6,4,14]",-0.00956764,0.000242362,0.0138535,0.00564985,-0.0335819,-0.00485559,-0.000270902,3638.96,3545.63,1.00174
"log_lik[6,4,15]",-0.00712301,0.000206706,0.0123583,0.00359376,-0.028913,-0.00277574,-8.91166e-05,3929.84,3636.67,1.00081
"log_lik[6,4,16]",-0.00726564,0.000234087,0.0139379,0.00319017,-0.0300654,-0.00243018,-7.42357e-05,3748.6,3379.25,1.0006
"log_lik[6,4,17]",-0.0219451,0.000883771,0.0485574,0.0083617,-0.0900061,-0.00626323,-0.000177178,3330.67,3567.09,1.00064
"log_lik[6,4,18]",-0.0357279,0.00142612,0.081617,0.0118986,-0.152705,-0.00852017,-0.000143975,2572.32,2988.2,1.00066
"log_lik[6,4,19]",-0.00332148,0.000136082,0.00810127,0.000972432,-0.0145583,-0.000689219,-7.70159e-06,3130.82,3804.62,1.00041
"log_lik[6,4,20]",-0.000522284,3.09039e-05,0.00187024,9.40862e-05,-0.00230407,-6.50504e-05,-3.96371e-07,3790.32,3695.2,1.0012
"log_lik[6,4,21]",-0.00217242,9.09992e-05,0.00537015,0.000721068,-0.0095458,-0.000521579,-7.75029e-06,3740.64,3668.8,1.00152
"log_lik[6,4,22]",-0.0026369,0.000106444,0.00639906,0.000853708,-0.0118623,-0.0006167,-9.10015e-06,3741.62,3835.43,1.00104
"log_lik[6,4,23]",-0.000530284,2.94858e-05,0.00178455,0.00011134,-0.00245957,-7.76807e-05,-5.04636e-07,3891.01,3796.02,1.00155
"log_lik[6,4,24]",-0.000185491,1.37714e-05,0.000838996,2.09799e-05,-0.000809896,-1.428e-05,-4.09597e-08,3923.37,3889.16,1.00164
"log_lik[6,4,25]",-0.000207627,1.53106e-05,0.000954088,1.79011e-05,-0.000950446,-1.2162e-05,-1.89425e-08,3849.29,3636.81,1.0009
"log_lik[6,4,26]",-0.000296387,1.9953e-05,0.00127221,1.62305e-05,-0.00128828,-1.09844e-05,-8.4934e-09,3591.74,3597.6,1.00043
"log_lik[6,4,27]",-0.000480795,2.87456e-05,0.00175887,5.81496e-05,-0.0022729,-3.96515e-05,-9.78089e-08,3815.67,3674.71,1.00097
"log_lik[6,4,28]",-0.0018447,0.000100445,0.00557458,0.000388197,-0.00810896,-0.000268328,-1.44214e-06,3809.83,3550.38,1.00105
"log_lik[6,4,29]",-0.0109167,0.000490359,0.027527,0.00308297,-0.0478273,-0.00217392,-2.00001e-05,3877.0,3630.52,1.00081
"log_lik[6,4,30]",-0.0195072,0.000849062,0.0534002,0.00370678,-0.095646,-0.00254228,-1.14707e-05,2963.65,3645.49,1.00051
"log_lik[7,1,1]",-0.144301,0.0022219,0.113276,0.112784,-0.36987,-0.120349,-0.0113495,2668.48,3224.46,1.00035
"log_lik[7,1,2]",-1.27017,0.00466017,0.261781,0.191633,-1.80172,-1.18942,-1.02031,2513.68,3234.7,0.999902
"log_lik[7,1,3]",-0.525818,0.00679221,0.269893,0.37184,-0.891795,-0.535594,-0.0957801,1606.59,2725.36,1.00097
"log_lik[7,1,4]",-0.627746,0.00547082,0.244796,0.285312,-0.976157,-0.657132,-0.197971,2022.73,3301.15,1.00015
"log_lik[7,1,5]",-0.867579,0.00413582,0.244001,0.177446,-1.35105,-0.804818,-0.594327,3194.67,3552.74,1.00087
"log_lik[7,1,6]",-0.743987,0.00242046,0.122304,0.0834022,-0.896942,-0.767561,-0.506284,2678.82,3309.46,1.00181
"log_lik[7,1,7]",-0.118881,0.00234706,0.147212,0.0765036,-0.328717,-0.0819697,-0.00777266,4302.74,3770.61,1.00072
"log_lik[7,1,8]",-0.532673,0.00433558,0.191198,0.235024,-0.804537,-0.539612,-0.210384,1941.33,2631.35,1.00036
"log_lik[7,1,9]",-0.0922641,0.00151673,0.0748354,0.0733734,-0.236864,-0.0744057,-0.00650064,2579.99,3169.54,1.00093
"log_lik[7,1,10]",-0.682819,0.00585849,0.362301,0.270506,-1.39945,-0.590571,-0.278124,3434.17,3522.88,1.00066
"log_lik[7,1,11]",-0.107697,0.00219087,0.127815,0.0716996,-0.340609,-0.0683827,-0.00515176,3541.5,3063.21,1.00116
"log_lik[7,1,12]",-0.649392,0.0099112,0.427293,0.513371,-1.36649,-0.610896,-0.0684594,1991.22,2998.98,1.00026
"log_lik[7,1,13]",-0.734745,0.00709621,0.339315,0.387009,-1.28398,-0.73738,-0.206024,2402.52,3220.97,0.999569
"log_lik[7,1,14]",-0.0735302,0.00153712,0.0801857,0.0529872,-0.228638,-0.0488779,-0.00319464,2762.41,3373.6,1.00104
"log_lik[7,1,15]",-0.0232164,0.000642202,0.0369642,0.0129001,-0.0932516,-0.00987832,-0.000219966,3819.16,3296.75,1.00091
"log_lik[7,1,16]",-0.00412984,0.000191988,0.0103443,0.00110241,-0.0187708,-0.000756914,-2.61807e-06,3391.88,2987.43,1.00066
"log_lik[7,1,17]",-0.0041004,0.000184734,0.0098412,0.00118435,-0.0182243,-0.000817751,-3.45062e-06,3629.11,2959.64,1.00071
"log_lik[7,1,18]",-0.000981579,6.31677e-05,0.00347762,0.000111214,-0.00460472,-7.52021e-05,-4.39421e-08,3242.46,3099.3,1.0005
"log_lik[7,1,19]",-0.000338259,2.85672e-05,0.00159455,1.71861e-05,-0.00151861,-1.15976e-05,-1.62152e-09,3348.34,2832.08,1.00029
"log_lik[7,1,20]",-0.00165837,8.57912e-05,0.00466541,0.000346174,-0.00779901,-0.000235787,-3.96854e-07,3406.61,2810.03,1.00009
"log_lik[7,1,21]",-0.00938053,0.000282127,0.0154766,0.00487661,-0.0368288,-0.00356644,-5.04168e-05,3555.18,3100.95,1.00034
"log_lik[7,1,22]",-0.00722109,0.000271375,0.0139961,0.00251422,-0.03232,-0.00171742,-2.48885e-06,2198.75,3093.0,1.00044
"log_lik[7,1,23]",-0.00874154,0.000279244,0.0147418,0.00421303,-0.0349505,-0.00299802,-3.04199e-05,3027.12,3184.48,1.00044
"log_lik[7,1,24]",-0.00965765,0.000277619,0.0151397,0.00535576,-0.0382681,-0.00395141,-6.02439e-05,3529.97,3124.87,1.00033
"log_lik[7,1,25]",-0.155975,0.00310628,0.196773,0.0882405,-0.493535,-0.0989146,-0.0131171,4440.36,3859.72,1.00024
"log_lik[7,1,26]",-2.68457,0.0130749,0.905182,0.80927,-4.37661,-2.52655,-1.48541,4964.18,3356.48,1.0003
"log_lik[7,1,27]",-0.0122701,0.000323189,0.0179531,0.00710295,-0.0469403,-0.00532819,-0.000104806,3374.97,3322.99,1.00024
"log_lik[7,1,28]",-0.00600108,0.00020808,0.0125929,0.00252545,-0.0251619,-0.00180722,-1.93166e-05,4447.6,3382.61,1.00036
"log_lik[7,1,29]",-0.00429633,0.00014969,0.008694,0.00173095,-0.0183881,-0.00122335,-1.02663e-05,4213.91,3256.05,0.999824
"log_lik[7,1,30]",-0.000880644,4.54511e-05,0.00255306,0.000159973,-0.00412426,-0.000108748,-1.39296e-07,3775.71,3231.52,1.00012
"log_lik[7,2,1]",-0.791797,0.00126631,0.0768146,0.0567287,-0.936171,-0.773841,-0.711455,3718.98,3687.86,0.999439
"log_lik[7,2,2]",-0.712055,0.000388964,0.0236705,0.0125858,-0.757146,-0.704187,-0.693685,4079.77,3474.29,1.00057
"log_lik[7,2,3]",-0.07538,0.00138255,0.0682109,0.0613028,-0.214622,-0.0577344,-0.00362767,2422.89,3250.48,1.00085
"log_lik[7,2,4]",-0.59249,0.00281834,0.12604,0.0680491,-0.697941,-0.648443,-0.324295,1707.39,3330.2,1.00176
"log_lik[7,2,5]",-0.0942194,0.00134771,0.0692432,0.068188,-0.226871,-0.0812133,-0.0105814,2705.05,3195.96,1.00041
"log_lik[7,2,6]",-0.0209659,0.000504571,0.0269561,0.0142085,-0.0736779,-0.0112229,-0.000329643,3087.08,2894.25,1.0001
"log_lik[7,2,7]",-0.00620002,0.000211108,0.0114605,0.00277597,-0.0262461,-0.00196669,-1.5731e-05,3442.31,2781.75,1.00028
"log_lik[7,2,8]",-0.0325977,0.000713701,0.0377052,0.0228491,-0.105845,-0.0196892,-0.00091107,3074.04,3472.25,0.999875
"log_lik[7,2,9]",-0.00910709,0.00025904,0.0143481,0.00493638,-0.0346376,-0.00363646,-5.81615e-05,3652.8,3165.79,1.00024
"log_lik[7,2,10]",-0.00237377,0.000113327,0.00621415,0.00062912,-0.0110853,-0.000431294,-1.33018e-06,3870.5,3138.39,0.99982
"log_lik[7,2,11]",-0.000690257,4.81014e-05,0.00268742,6.62689e-05,-0.00322634,-4.47721e-05,-2.44477e-08,3873.51,3317.15,1.00014
"log_lik[7,2,12]",-0.00233196,0.000179742,0.0111879,0.000203894,-0.009602,-0.000138399,-1.5111e-07,3901.68,3613.37,0.99981
"log_lik[7,2,13]",-0.000211062,1.67637e-05,0.000965947,1.12911e-05,-0.000855804,-7.62041e-06,-1.34264e-09,3871.36,2918.74,1.00009
"log_lik[7,2,14]",-9.1276e-05,9.06015e-06,0.00051636,2.2212e-06,-0.000335683,-1.49838e-06,-7.00126e-11,3690.14,2843.67,1.00009
"log_lik[7,2,15]",-0.000514426,3.60338e-05,0.00204392,5.6058e-05,-0.00226211,-3.79063e-05,-2.57899e-08,4214.83,3211.42,0.999807
"log_lik[7,2,16]",-0.0029378,0.000113467,0.00662786,0.000956981,-0.0125163,-0.00066667,-3.01292e-06,4323.89,3418.83,0.999831
"log_lik[7,2,17]",-0.00313394,0.000119976,0.0070016,0.00102435,-0.0135072,-0.000713682,-3.23091e-06,4245.92,3412.03,0.999784
"log_lik[7,2,18]",-0.0302761,0.000791036,0.0504938,0.0159923,-0.120276,-0.0125771,-0.000372909,5109.41,3603.69,1.00042
"log_lik[7,2,19]",-0.00514055,0.00017552,0.0105151,0.00198207,-0.022166,-0.00140636,-1.14164e-05,4670.35,2865.95,1.0
"log_lik[7,2,20]",-0.0389358,0.000919741,0.0587712,0.0225034,-0.146683,-0.0182192,-0.000641276,5262.92,3393.89,1.00014
"log_lik[7,2,21]",-0.185256,0.00378214,0.238484,0.110726,-0.635973,-0.107657,-0.00986164,4460.02,3260.89,0.99999
"log_lik[7,2,22]",-0.0127368,0.0003165,0.0199077,0.00696333,-0.0519541,-0.00524072,-0.00010615,4669.73,3535.32,0.999938
"log_lik[7,2,23]",-0.00549106,0.000166918,0.0106523,0.00217889,-0.0247239,-0.00154182,-1.54547e-05,4906.29,3537.2,1.00026
"log_lik[7,2,24]",-0.00139889,5.94418e-05,0.00346065,0.000339382,-0.00630905,-0.000232276,-6.21084e-07,4373.57,3292.95,0.999899
"log_lik[7,2,25]",-0.000632171,3.36257e-05,0.00193947,9.2133e-05,-0.00274677,-6.24933e-05,-6.10399e-08,4223.05,3258.94,0.999897
"log_lik[7,2,26]",-0.00862868,0.000290737,0.0176045,0.00339198,-0.0379153,-0.00240548,-2.07816e-05,5036.13,3117.06,1.00052
"log_lik[7,2,27]",-0.00654932,0.000276032,0.0159721,0.00163608,-0.0310981,-0.00111644,-1.90677e-06,3054.86,3179.37,0.999948
"log_lik[7,2,28]",-0.0082852,0.000296962,0.0175617,0.00298378,-0.0367806,-0.00210103,-1.57704e-05,4506.76,3247.19,1.00064
"log_lik[7,2,29]",-0.121969,0.0028452,0.185955,0.0670996,-0.480115,-0.0498169,-0.0010641,4659.27,3286.96,1.00068
"log_lik[7,2,30]",-0.600809,0.0095234,0.64026,0.442203,-1.90151,-0.386852,-0.0204503,4377.7,2933.24,0.999571
"log_lik[7,3,1]",-0.741929,0.000889767,0.0530066,0.0427485,-0.85007,-0.723261,-0.693149,2682.29,2059.64,1.00263
"log_lik[7,3,2]",-0.171941,0.00296117,0.174851,0.162416,-0.520576,-0.116127,-6.51304e-06,2623.49,2012.38,1.00278
"log_lik[7,3,3]",-0.0408238,0.00119148,0.0726934,0.0103933,-0.195715,-0.00701019,-2.11099e-11,2650.21,2012.38,1.00265
"log_lik[7,3,4]",-0.0154617,0.000570374,0.0349281,0.00209247,-0.080964,-0.00141135,-2.12505e-12,2714.48,1992.06,1.0025
"log_lik[7,3,5]",-0.00738362,0.000307547,0.018926,0.000846758,-0.0392794,-0.000571131,-1.10863e-12,2779.25,1971.31,1.00237
"log_lik[7,3,6]",-0.00414635,0.000183951,0.011319,0.000466482,-0.0213103,-0.000314638,-9.30811e-13,2842.0,1981.22,1.00227
"log_lik[7,3,7]",-0.00264375,0.000121018,0.00742368,0.00029407,-0.0138142,-0.000198347,-8.24052e-13,2905.07,1981.22,1.00217
"log_lik[7,3,8]",-0.00186669,8.6599e-05,0.00531811,0.000211082,-0.00925135,-0.000142373,-6.77502e-13,2899.35,1955.74,1.00204
"log_lik[7,3,9]",-0.00142881,6.72685e-05,0.00412292,0.00016774,-0.00719716,-0.000113139,-5.47118e-13,2922.26,1896.88,1.00194
"log_lik[7,3,10]",-0.00116387,5.58927e-05,0.00340718,0.000137737,-0.00586063,-9.29026e-05,-5.08749e-13,2951.78,1875.52,1.00184
"log_lik[7,3,11]",-0.100424,0.00234752,0.125071,0.063163,-0.371984,-0.0487122,-0.0017069,3314.41,3260.75,1.00107
"log_lik[7,3,12]",-0.0059059,0.000172227,0.0110852,0.00229562,-0.026251,-0.00154875,-1.68025e-11,2805.86,1906.02,1.00197
"log_lik[7,3,13]",-0.00270472,9.4968e-05,0.00610592,0.000614721,-0.0130337,-0.000414626,-6.88516e-13,2843.74,1870.66,1.00186
"log_lik[7,3,14]",-0.00169502,6.63774e-05,0.00422899,0.000285961,-0.00861544,-0.000192879,-3.4337e-13,2887.77,1945.09,1.00177
"log_lik[7,3,15]",-0.00123715,5.19614e-05,0.00328255,0.000178295,-0.00628722,-0.000120258,-2.90435e-13,2917.75,1955.08,1.00167
"log_lik[7,3,16]",-0.000990829,4.36648e-05,0.0027411,0.000131516,-0.00506979,-8.87065e-05,-2.48335e-13,2938.61,1955.08,1.0016
"log_lik[7,3,17]",-0.000843592,3.84818e-05,0.00240607,0.000106717,-0.00424277,-7.19797e-05,-2.13163e-13,2954.54,1917.28,1.00157
"log_lik[7,3,18]",-0.000748754,3.50385e-05,0.00218609,9.30629e-05,-0.00376862,-6.27703e-05,-1.91669e-13,2967.8,1917.15,1.00154
"log_lik[7,3,19]",-0.0873025,0.00203987,0.113525,0.0549347,-0.331302,-0.0408032,-0.000795609,3510.12,3174.43,1.00129
"log_lik[7,3,20]",-0.00471262,0.000139319,0.00921225,0.00166334,-0.0215508,-0.00112214,-6.5544e-12,2783.54,1885.41,1.00179
"log_lik[7,3,21]",-0.202515,0.00255742,0.1631,0.17853,-0.510991,-0.172118,-0.00641244,4139.37,3286.33,1.00095
"log_lik[7,3,22]",-0.0110527,0.000271827,0.0184225,0.00488345,-0.0482881,-0.00329414,-6.56986e-12,2650.64,1843.95,1.00174
"log_lik[7,3,23]",-0.272243,0.0026685,0.171465,0.199826,-0.565288,-0.262084,-0.0209666,4125.6,3432.86,1.00092
"log_lik[7,3,24]",-0.159793,0.00203757,0.12605,0.132911,-0.393656,-0.134563,-0.00493026,3332.06,1984.98,1.00095
"log_lik[7,3,25]",-0.0119357,0.000289079,0.0195836,0.00516766,-0.0518359,-0.00348562,-3.66854e-12,2633.33,1853.55,1.00161
"log_lik[7,3,26]",-0.00390908,0.000123408,0.00828398,0.000813207,-0.0197808,-0.000548501,-1.81899e-13,2716.56,1885.65,1.00155
"log_lik[7,3,27]",-0.00191878,7.09919e-05,0.00468541,0.000286104,-0.0101488,-0.000192975,-8.45546e-14,2803.22,1906.95,1.0015
"log_lik[7,3,28]",-0.00117463,4.8021e-05,0.0031272,0.00014187,-0.00627513,-9.56904e-05,-6.35935e-14,2859.26,1926.68,1.00149
"log_lik[7,3,29]",-0.000829605,3.62651e-05,0.00233728,9.31594e-05,-0.00427417,-6.28352e-05,-5.68434e-14,2883.65,1845.12,1.00149
"log_lik[7,3,30]",-0.000646412,2.96695e-05,0.00189693,6.89575e-05,-0.00328949,-4.65113e-05,-4.9738e-14,2908.25,1882.04,1.00145
"log_lik[7,4,1]",-0.741929,0.000889767,0.0530066,0.0427485,-0.85007,-0.723261,-0.693149,2682.29,2059.64,1.00263
"log_lik[7,4,2]",-0.171941,0.00296117,0.174851,0.162416,-0.520576,-0.116127,-6.51304e-06,2623.49,2012.38,1.00278
"log_lik[7,4,3]",-1.10217,0.000362208,0.0189271,0.000192738,-1.11246,-1.09874,-1.09861,1806.44,1883.48,1.00247
"log_lik[7,4,4]",-0.823345,0.00112593,0.0684012,0.0562684,-0.942993,-0.81337,-0.736616,4400.87,3185.56,0.999898
"log_lik[7,4,5]",-0.425094,0.00291435,0.181908,0.169377,-0.739942,-0.409089,-0.163106,4276.42,2761.72,0.999855
"log_lik[7,4,6]",-1.10211,0.000346583,0.018021,0.000192738,-1.11256,-1.09874,-1.09861,1815.61,1776.37,1.00245
"log_lik[7,4,7]",-0.923197,0.00220578,0.0871932,0.0759165,-1.0901,-0.904421,-0.808624,1971.31,1715.01,1.00204
"log_lik[7,4,8]",-0.0630114,0.00172085,0.102987,0.01756,-0.2917,-0.0118441,-2.63167e-11,2568.0,1990.83,1.00279
"log_lik[7,4,9]",-0.0171678,0.000697839,0.0417193,0.00129455,-0.0947445,-0.000873162,-2.9452e-13,2631.96,2013.38,1.0026
"log_lik[7,4,10]",-0.00658534,0.00033005,0.0199062,0.000323769,-0.0353274,-0.000218379,-9.57457e-14,2705.55,2027.97,1.00244
"log_lik[7,4,11]",-0.00309021,0.000172882,0.0105596,0.000131663,-0.0152894,-8.88057e-05,-8.17124e-14,2780.25,2029.53,1.0023
"log_lik[7,4,12]",-4.33926,0.0215453,1.39397,1.32205,-6.90813,-4.17047,-2.34789,3951.62,3017.54,1.00004
"log_lik[7,4,13]",-0.327523,0.00497813,0.241485,0.207861,-0.815569,-0.249797,-0.0536735,2854.13,2783.51,1.001
"log_lik[7,4,14]",-0.0154174,0.000460426,0.0289583,0.00462586,-0.0722041,-0.00312012,-6.65512e-12,2664.62,1907.56,1.00263
"log_lik[7,4,15]",-0.00517871,0.00021874,0.0135942,0.0005073,-0.0264522,-0.000342169,-1.45483e-13,2718.17,1857.34,1.00246
"log_lik[7,4,16]",-0.00237172,0.000117648,0.00734122,0.000150817,-0.0119933,-0.000101724,-6.7324e-14,2784.44,1951.4,1.00229
"log_lik[7,4,17]",-0.00129792,7.00615e-05,0.00435657,7.14235e-05,-0.00645145,-4.81745e-05,-4.22773e-14,2851.76,1951.4,1.00213
"log_lik[7,4,18]",-0.0362736,0.00120143,0.0622635,0.0184432,-0.148875,-0.0152425,-0.000765927,4076.12,3076.68,1.00006
"log_lik[7,4,19]",-0.00324395,0.000115886,0.00741375,0.00064065,-0.016379,-0.000432114,-1.43423e-12,2749.51,1927.67,1.00226
"log_lik[7,4,20]",-0.00146921,6.52919e-05,0.00413563,0.000146499,-0.00753496,-9.88124e-05,-6.32383e-14,2800.91,1931.71,1.00214
"log_lik[7,4,21]",-0.040512,0.00114102,0.0609998,0.0233118,-0.153012,-0.0204635,-0.00128474,4500.96,3077.79,1.00002
"log_lik[7,4,22]",-0.00348089,0.000113335,0.0074356,0.000802277,-0.0171766,-0.000541131,-1.1358e-12,2781.15,1954.27,1.00211
"log_lik[7,4,23]",-0.00148252,6.15111e-05,0.00397454,0.000161104,-0.0077353,-0.000108663,-4.90275e-14,2813.73,1932.63,1.00205
"log_lik[7,4,24]",-0.000830524,3.89995e-05,0.00250188,6.38502e-05,-0.00429095,-4.30664e-05,-2.0961e-14,2864.67,1942.85,1.00192
"log_lik[7,4,25]",-0.000543993,2.74864e-05,0.00174875,3.52805e-05,-0.00277461,-2.37964e-05,-2.0961e-14,2905.73,1942.85,1.00182
"log_lik[7,4,26]",-0.0285736,0.00105878,0.0554347,0.0124658,-0.127043,-0.00971545,-0.000357352,4218.26,3004.51,1.00069
"log_lik[7,4,27]",-0.24787,0.00457994,0.244078,0.188822,-0.763768,-0.160293,-0.0101294,3209.92,2613.19,1.00146
"log_lik[7,4,28]",-0.00660698,0.000176104,0.0119416,0.00233887,-0.0303685,-0.00157757,-1.5179e-12,2686.24,1867.62,1.00191
"log_lik[7,4,29]",-0.0932487,0.00125894,0.0796695,0.0641758,-0.242476,-0.0733133,-0.00882175,4582.62,2732.6,1.00042
"log_lik[7,4,30]",-1.57325,0.0117415,0.646492,0.331532,-2.84161,-1.32687,-1.08085,3621.95,3237.16,1.00141
"log_lik[8,1,1]",-0.540395,0.00152632,0.0956893,0.0960947,-0.697529,-0.540894,-0.381832,3966.45,3020.71,1.00119
"log_lik[8,1,2]",-1.19305,0.000872983,0.0603034,0.0528992,-1.29641,-1.18937,-1.10523,4874.18,3560.95,1.00054
"log_lik[8,1,3]",-0.943007,0.000536796,0.0378452,0.0308218,-1.0013,-0.942892,-0.885881,5324.59,3382.32,1.00129
"log_lik[8,1,4]",-1.1244,0.000487647,0.0300509,0.014485,-1.18122,-1.11461,-1.10103,3518.09,3166.16,1.00042
"log_lik[8,1,5]",-1.03408,0.000930369,0.0662327,0.0546116,-1.16058,-1.02076,-0.953118,5266.1,2897.9,1.00081
"log_lik[8,1,6]",-0.332354,0.00173458,0.106127,0.107812,-0.523965,-0.325408,-0.173618,3927.16,2935.59,1.00056
"log_lik[8,1,7]",-0.941705,0.000438885,0.029239,0.0257794,-0.992042,-0.938285,-0.901042,4697.03,3819.47,0.999908
"log_lik[8,1,8]",-0.530648,0.00152461,0.0943521,0.0951392,-0.688156,-0.529556,-0.374784,3865.98,2973.1,1.00104
"log_lik[8,1,9]",-1.17665,0.000462192,0.0293018,0.0292295,-1.22788,-1.17481,-1.13152,3903.01,2868.96,1.00098
"log_lik[8,1,10]",-1.7762,0.00364084,0.230362,0.218861,-2.19583,-1.74538,-1.45091,3929.52,3103.68,1.00079
"log_lik[8,1,11]",-0.209701,0.00162342,0.0985543,0.0944364,-0.395077,-0.195643,-0.0761444,3995.02,3008.59,1.00045
"log_lik[8,1,12]",-0.103007,0.00114778,0.0671496,0.0568192,-0.232562,-0.0879901,-0.0243186,3979.06,3046.56,1.0006
"log_lik[8,1,13]",-0.0557028,0.000794137,0.0450013,0.032992,-0.142879,-0.043102,-0.00921977,3986.75,3074.42,1.00076
"log_lik[8,1,14]",-0.17869,0.00128436,0.0789729,0.077067,-0.328428,-0.167483,-0.0693206,4167.43,2963.02,1.00108
"log_lik[8,1,15]",-0.474273,0.00147023,0.103907,0.104554,-0.651987,-0.46993,-0.314451,5155.74,3222.52,1.00127
"log_lik[8,1,16]",-0.20418,0.00128246,0.0808436,0.0805763,-0.356012,-0.194615,-0.0887725,4279.16,3244.58,1.00152
"log_lik[8,1,17]",-0.097857,0.000954181,0.0573111,0.0514414,-0.211551,-0.0866277,-0.0271018,4200.07,3185.2,1.00125
"log_lik[8,1,18]",-0.293609,0.00135816,0.0931064,0.0942111,-0.455444,-0.286435,-0.154744,4952.64,3452.27,1.00085
"log_lik[8,1,19]",-0.132295,0.00105256,0.0658801,0.0617143,-0.25886,-0.121058,-0.0456161,4380.15,3233.96,1.00113
"log_lik[8,1,20]",-0.376763,0.00138818,0.102748,0.104905,-0.555148,-0.371618,-0.217402,5633.2,3651.88,1.00106
"log_lik[8,1,21]",-0.163802,0.00112249,0.0724295,0.069184,-0.300097,-0.15277,-0.0652044,4523.77,3295.55,1.00078
"log_lik[8,1,22]",-0.0800589,0.000821473,0.0498614,0.0429904,-0.178595,-0.0692077,-0.0207686,4351.56,3274.68,1.00102
"log_lik[8,1,23]",0.0,,0.0,0.0,0.0,0.0,0.0,,,
"log_lik[8,1,24]",-0.0262916,0.00042414,0.0245304,0.0160852,-0.0755643,-0.0188876,-0.00337881,4365.79,3278.44,1.00061
"log_lik[8,1,25]",-0.0982104,0.000915327,0.0607286,0.0522494,-0.214782,-0.0847916,-0.0262551,5257.78,3583.43,1.0008
"log_lik[8,1,26]",-0.050752,0.000618257,0.0386836,0.0300543,-0.12638,-0.0407353,-0.00978041,4812.7,3617.51,1.0008
"log_lik[8,1,27]",-0.0293866,0.000442012,0.0267534,0.0180725,-0.0811838,-0.0215913,-0.00406759,4711.87,3680.09,1.00054
"log_lik[8,1,28]",-0.0186634,0.000330498,0.0196476,0.0116039,-0.056294,-0.0125583,-0.00191484,4706.35,3702.74,1.00048
"log_lik[8,1,29]",-0.0748851,0.000837886,0.057051,0.0445826,-0.187346,-0.0599844,-0.0136876,5812.54,3365.26,1.00131
"log_lik[8,1,30]",-0.0396937,0.000538378,0.0347881,0.0243918,-0.107158,-0.029248,-0.00574214,5251.36,3581.86,1.0007
"log_lik[8,2,1]",-0.276787,0.00183558,0.104499,0.103991,-0.464056,-0.268198,-0.117571,3421.79,3208.26,1.00373
"log_lik[8,2,2]",-0.0741616,0.00102265,0.0546585,0.0448318,-0.18643,-0.0605838,-0.0124511,3478.6,3090.42,1.00311
"log_lik[8,2,3]",-0.42122,0.00178467,0.111134,0.114973,-0.599142,-0.423685,-0.235049,3879.09,3236.97,1.00243
"log_lik[8,2,4]",-0.107499,0.00119219,0.0656433,0.0598444,-0.234639,-0.0954406,-0.0248312,3456.04,3129.56,1.00309
"log_lik[8,2,5]",-0.305231,0.00175706,0.107799,0.106156,-0.485045,-0.303887,-0.131854,3787.02,3166.06,1.0012
