,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
"log_lik[21,4,26]",-6.16433e-05,5.60232e-06,0.000345557,1.07423e-06,-0.00022171,-7.25357e-07,-3.09048e-10,4787.6,3332.13,1.00037
"log_lik[21,4,27]",-5.68155e-05,5.22064e-06,0.000323538,8.95128e-07,-0.000196518,-6.04301e-07,-2.26951e-10,4876.42,3498.6,1.00034
"log_lik[21,4,28]",-5.29102e-05,4.92657e-06,0.000305583,7.62059e-07,-0.000172545,-5.14359e-07,-1.70667e-10,4950.33,3480.18,1.00032
"log_lik[21,4,29]",-4.97029e-05,4.68603e-06,0.000290819,6.55069e-07,-0.000160543,-4.42096e-07,-1.34425e-10,4873.78,3450.03,1.00035
"log_lik[21,4,30]",-4.70332e-05,4.48767e-06,0.000278581,5.74497e-07,-0.000151292,-3.87704e-07,-1.11788e-10,4934.07,3325.91,1.00029
"log_lik[22,1,1]",-0.782231,0.000889663,0.0514063,0.0402741,-0.877936,-0.771165,-0.723583,3512.07,3501.74,1.00104
"log_lik[22,1,2]",-0.124743,0.00129756,0.0719956,0.0665984,-0.259382,-0.11293,-0.0270369,3130.26,3092.01,1.00095
"log_lik[22,1,3]",-0.0466469,0.000749502,0.0436702,0.0290229,-0.130302,-0.0336396,-0.00544065,4154.76,3028.74,1.00116
"log_lik[22,1,4]",-0.0126604,0.000307708,0.016864,0.00782791,-0.0437563,-0.00691006,-0.000426369,3600.85,2945.23,1.00146
"log_lik[22,1,5]",-0.00945648,0.000239459,0.0132434,0.00552075,-0.0338898,-0.00498734,-0.000390324,3945.02,2972.52,1.00126
"log_lik[22,1,6]",-0.00849936,0.000215167,0.0118572,0.00495818,-0.0298885,-0.00452469,-0.000355387,3992.59,2856.66,1.00156
"log_lik[22,1,7]",-0.0985682,0.00103483,0.059873,0.0600361,-0.20899,-0.0892845,-0.018167,3362.81,3578.54,1.00055
"log_lik[22,1,8]",-0.101361,0.000894756,0.0558042,0.0541187,-0.203886,-0.0921107,-0.0269227,4114.45,3780.53,1.00069
"log_lik[22,1,9]",-0.473586,0.00454387,0.303449,0.228109,-1.06317,-0.398639,-0.140274,5451.0,3520.51,0.999942
"log_lik[22,1,10]",-0.63753,0.00558781,0.394834,0.344786,-1.40884,-0.557501,-0.163909,6204.66,3220.12,0.999794
"log_lik[22,1,11]",-0.435915,0.00438924,0.289492,0.236995,-1.01019,-0.368544,-0.104872,5697.38,3157.16,0.999923
"log_lik[22,1,12]",-1.71041,0.00597816,0.383752,0.36191,-2.33736,-1.71115,-1.07053,4209.79,2898.01,1.00025
"log_lik[22,1,13]",-0.149038,0.00149803,0.0871863,0.0864905,-0.308565,-0.136581,-0.0300681,3355.46,3225.35,1.00094
"log_lik[22,1,14]",0.0,,0.0,0.0,0.0,0.0,0.0,,,
"log_lik[22,1,15]",-0.0218296,0.000411265,0.0243614,0.0140533,-0.0683092,-0.0139304,-0.00147122,4204.24,3276.4,1.00169
"log_lik[22,1,16]",-0.00639217,0.000170915,0.00977354,0.00366287,-0.0239633,-0.00302286,-0.000141041,3829.42,3192.97,1.00157
"log_lik[22,1,17]",-0.00288994,8.96581e-05,0.00512891,0.00143855,-0.011361,-0.00109984,-3.18602e-05,3790.98,3058.99,1.00185
"log_lik[22,1,18]",-0.0287569,0.000419791,0.0255706,0.019355,-0.0757184,-0.0220523,-0.00272909,4069.22,3386.39,1.00156
"log_lik[22,1,19]",-0.0143929,0.000249469,0.0152718,0.0100373,-0.0445102,-0.00934208,-0.000733732,4280.99,3404.06,1.00019
"log_lik[22,1,20]",-2.71257,0.0131873,0.772259,0.676407,-4.17979,-2.59276,-1.69003,3534.08,3320.14,1.00043
"log_lik[22,1,21]",-0.0513828,0.000662406,0.0428063,0.0354335,-0.135912,-0.0395891,-0.00506186,4681.19,3662.5,0.999875
"log_lik[22,1,22]",-0.0392963,0.000616046,0.0388955,0.0280611,-0.117311,-0.0270232,-0.00220982,4460.76,3755.43,1.00008
"log_lik[22,1,23]",-0.00404272,9.28176e-05,0.00563872,0.00244872,-0.014158,-0.0021125,-0.000133906,4480.83,3571.19,1.00123
"log_lik[22,1,24]",-0.032069,0.000521703,0.0312012,0.020219,-0.0893295,-0.0231523,-0.00328767,3723.56,3522.2,1.0004
"log_lik[22,1,25]",-0.0278475,0.000364151,0.0238284,0.0181429,-0.0739725,-0.0211484,-0.00321327,4769.22,3648.32,1.00042
"log_lik[22,1,26]",-0.688535,0.00633897,0.442446,0.427375,-1.52561,-0.61735,-0.130846,5088.92,3413.78,1.0016
"log_lik[22,1,27]",-0.0956264,0.00113628,0.0705047,0.0581637,-0.227581,-0.078335,-0.0165428,4037.27,3254.22,1.00007
"log_lik[22,1,28]",-0.0175172,0.000257564,0.0164088,0.0120914,-0.0501057,-0.012699,-0.0015447,4453.93,3366.22,1.00121
"log_lik[22,1,29]",-0.192344,0.00206964,0.11686,0.104683,-0.404881,-0.171303,-0.0463201,3191.23,3247.59,1.00041
"log_lik[22,1,30]",-0.0584243,0.000625765,0.0416613,0.0386939,-0.139625,-0.0491198,-0.00899098,4710.66,3595.8,1.00026
"log_lik[22,2,1]",-0.0149723,0.000650874,0.0360541,0.000614011,-0.0867805,-0.000414145,0.0,3831.85,2921.21,1.00151
"log_lik[22,2,2]",-0.314909,0.00825527,0.380273,0.233826,-1.18228,-0.163408,-2.26126e-05,2663.01,1767.25,0.999885
"log_lik[22,2,3]",-0.0397565,0.00158008,0.0900155,0.00345963,-0.214198,-0.00233349,0.0,3763.5,2772.5,1.00061
"log_lik[22,2,4]",-0.00253978,0.000165659,0.0103831,3.31297e-06,-0.0140106,-2.23457e-06,0.0,3922.61,3408.63,0.99994
"log_lik[22,2,5]",-0.0259949,0.000987282,0.0540827,0.00340512,-0.135941,-0.00229673,0.0,3479.88,2792.06,0.999971
"log_lik[22,2,6]",-0.00134535,0.000104602,0.00576368,9.65416e-07,-0.00699612,-6.51164e-07,0.0,3740.41,3409.61,1.00098
"log_lik[22,2,7]",-0.0205046,0.00121003,0.0577678,0.000518135,-0.128198,-0.000349477,0.0,3264.5,2827.32,1.00093
"log_lik[22,2,8]",-0.0131239,0.000667749,0.0337972,0.000598445,-0.0771369,-0.000403646,0.0,3378.24,2763.36,1.00102
"log_lik[22,2,9]",-0.377899,0.00845836,0.525655,0.253565,-1.42515,-0.173033,-1.15943e-06,3967.93,2913.77,0.999589
"log_lik[22,2,10]",-0.0118077,0.000609344,0.036733,0.00016682,-0.066109,-0.000112518,0.0,3991.68,3310.67,1.00005
"log_lik[22,2,11]",-0.00109863,8.76269e-05,0.0055613,4.04303e-07,-0.00511722,-2.72699e-07,0.0,3975.16,3400.22,0.99993
"log_lik[22,2,12]",-0.000187535,2.2429e-05,0.00141956,2.50061e-09,-0.000616304,-1.68664e-09,0.0,4056.92,3556.06,1.00015
"log_lik[22,2,13]",-4.71317e-05,7.69099e-06,0.000487659,2.82957e-11,-9.33458e-05,-1.90852e-11,0.0,4053.86,3253.62,0.999764
"log_lik[22,2,14]",-1.53921e-05,3.17216e-06,0.000201385,4.7932e-13,-1.76371e-05,-3.23297e-13,0.0,4046.14,3427.47,0.999964
"log_lik[22,2,15]",-6.03598e-06,1.47865e-06,9.38892e-05,1.05345e-14,-3.93368e-06,-7.10543e-15,0.0,3919.15,3655.49,0.99949
"log_lik[22,2,16]",-7.50822e-05,1.16195e-05,0.000740293,1.53277e-10,-0.000135775,-1.03384e-10,0.0,3737.4,3684.37,0.999715
"log_lik[22,2,17]",-0.000740693,7.43785e-05,0.00460365,1.18757e-07,-0.00281154,-8.01007e-08,0.0,3392.62,3087.11,0.999846
"log_lik[22,2,18]",-5.35111e-05,7.03292e-06,0.000402472,4.08423e-11,-0.000106533,-2.75477e-11,0.0,4011.56,3119.12,1.00042
"log_lik[22,2,19]",-9.40904e-06,1.52962e-06,8.80578e-05,1.1588e-13,-1.1346e-05,-7.81597e-14,0.0,3927.3,3339.51,1.00062
"log_lik[22,2,20]",-2.42961e-06,4.53182e-07,2.66367e-05,0.0,-1.58635e-06,0.0,0.0,3791.22,3370.91,0.999948
"log_lik[22,2,21]",-8.05787e-07,1.66252e-07,9.96321e-06,0.0,-3.39351e-07,0.0,0.0,3711.45,3495.71,1.00023
"log_lik[22,2,22]",-1.61717e-05,3.04861e-06,0.000170407,1.68552e-13,-1.52991e-05,-1.13687e-13,0.0,3782.39,3346.19,1.00039
"log_lik[22,2,23]",-0.000442479,9.87982e-05,0.00589204,1.39203e-10,-0.000573987,-9.38912e-11,0.0,3713.3,3068.98,1.00008
"log_lik[22,2,24]",-0.0150441,0.0016223,0.091833,3.43884e-06,-0.0525585,-2.31947e-06,0.0,3800.64,3062.28,0.99997
"log_lik[22,2,25]",-0.000652751,8.60319e-05,0.00519981,2.13675e-08,-0.00212708,-1.44122e-08,0.0,3537.39,3158.05,0.999746
"log_lik[22,2,26]",-0.0799498,0.0048324,0.293561,0.000800903,-0.415054,-0.000540202,0.0,3118.14,2722.95,0.999841
"log_lik[22,2,27]",-0.0105261,0.00117157,0.0722816,2.5245e-06,-0.0317997,-1.70275e-06,0.0,2598.33,2983.8,1.00008
"log_lik[22,2,28]",-0.00017467,2.51499e-05,0.00153775,3.15356e-10,-0.000392185,-2.12704e-10,0.0,4039.64,3662.58,0.999388
"log_lik[22,2,29]",-1.72969e-05,2.67647e-06,0.000161667,5.26725e-13,-2.47079e-05,-3.55271e-13,0.0,4024.34,3552.38,0.99972
"log_lik[22,2,30]",0.0,,0.0,0.0,0.0,0.0,0.0,,,
"log_lik[22,3,1]",-0.782231,0.000889663,0.0514063,0.0402741,-0.877936,-0.771165,-0.723583,3512.07,3501.74,1.00104
"log_lik[22,3,2]",-0.527038,0.00381248,0.194396,0.193171,-0.810904,-0.553052,-0.164766,2756.39,3416.1,1.00064
"log_lik[22,3,3]",-0.377168,0.00192326,0.122214,0.120356,-0.581205,-0.375024,-0.180903,4070.75,3299.54,1.00069
"log_lik[22,3,4]",-0.359749,0.00154478,0.102378,0.100387,-0.533216,-0.358113,-0.196408,4473.23,3125.17,1.00096
"log_lik[22,3,5]",-0.232959,0.00185522,0.0850519,0.0804918,-0.370357,-0.236475,-0.0780914,2192.46,3071.44,1.00039
"log_lik[22,3,6]",-0.327043,0.00375875,0.206212,0.147737,-0.738487,-0.27744,-0.104937,3353.82,3791.14,1.00121
"log_lik[22,3,7]",-0.276056,0.00216272,0.138266,0.122847,-0.539568,-0.251752,-0.0999597,4660.05,3788.56,1.00017
"log_lik[22,3,8]",-0.260155,0.00187577,0.122971,0.113742,-0.496276,-0.240491,-0.0978685,4838.88,3422.45,1.00006
"log_lik[22,3,9]",-0.0455563,0.000731226,0.0406663,0.0283968,-0.125461,-0.0337367,-0.00502639,3621.85,2940.31,1.0009
"log_lik[22,3,10]",-0.444834,0.00289159,0.137152,0.108572,-0.598264,-0.491632,-0.160755,2449.52,3209.43,1.00045
"log_lik[22,3,11]",-0.338662,0.00379851,0.211784,0.138039,-0.76713,-0.27726,-0.127718,3103.13,3411.81,1.00077
"log_lik[22,3,12]",-2.174,0.00829927,0.56233,0.521052,-3.16978,-2.11915,-1.34283,4715.91,3543.85,1.00021
"log_lik[22,3,13]",-0.735491,0.00462852,0.348329,0.304105,-1.38219,-0.66926,-0.289392,6431.1,3293.36,1.00042
"log_lik[22,3,14]",-0.085303,0.00107037,0.0613219,0.0538431,-0.201263,-0.0712377,-0.0129201,3268.8,3034.06,1.00058
"log_lik[22,3,15]",-1.77483,0.00698863,0.428934,0.414083,-2.48947,-1.77375,-1.08034,3857.45,3307.78,1.00039
"log_lik[22,3,16]",-0.0617586,0.000889313,0.0496953,0.0406204,-0.15768,-0.0494654,-0.00758924,3163.35,3148.3,1.00078
"log_lik[22,3,17]",-0.0239212,0.000451374,0.0256182,0.0165048,-0.0720444,-0.0159454,-0.00128841,3203.67,3288.41,1.00055
"log_lik[22,3,18]",-0.0195849,0.000344698,0.0198238,0.0128613,-0.057894,-0.013497,-0.00166867,3706.97,3060.94,1.00074
"log_lik[22,3,19]",-0.143647,0.00116872,0.0787732,0.0677678,-0.283834,-0.12859,-0.048088,4874.72,3506.75,1.00039
"log_lik[22,3,20]",-0.952698,0.00493436,0.280447,0.277919,-1.3989,-0.968366,-0.478202,3293.74,3537.47,1.00051
"log_lik[22,3,21]",-0.0484496,0.000848157,0.0532346,0.0288615,-0.1523,-0.0315687,-0.00496032,4001.76,3453.5,1.0004
"log_lik[22,3,22]",-0.539369,0.00358038,0.16927,0.143068,-0.834478,-0.530909,-0.266622,2174.11,2866.86,1.00039
"log_lik[22,3,23]",-0.166955,0.00170103,0.104142,0.0898216,-0.363452,-0.146159,-0.0395557,4099.1,3359.49,1.00133
"log_lik[22,3,24]",-0.564307,0.00424975,0.166875,0.125928,-0.847054,-0.567792,-0.26791,1489.47,2994.68,1.00058
"log_lik[22,3,25]",-0.180959,0.00195783,0.083989,0.0837461,-0.316522,-0.181333,-0.0400596,1841.43,3094.66,0.999892
"log_lik[22,3,26]",-3.93171,0.0134243,0.968615,0.904897,-5.7194,-3.81994,-2.5921,5448.17,3459.32,1.00007
"log_lik[22,3,27]",-0.0567906,0.000669503,0.0427769,0.0361129,-0.138527,-0.0459851,-0.00917763,4633.79,3316.57,1.00082
"log_lik[22,3,28]",-0.0273265,0.000435856,0.0259618,0.0173285,-0.0786519,-0.0192917,-0.00286728,4032.46,3217.52,1.00096
"log_lik[22,3,29]",-0.103526,0.00118645,0.075908,0.0583072,-0.242241,-0.085364,-0.0218485,4735.46,3713.1,1.00025
"log_lik[22,3,30]",-0.0769983,0.000747218,0.0530888,0.0465757,-0.180107,-0.0654489,-0.0156104,5779.14,3317.67,1.00014
"log_lik[22,4,1]",-0.0149723,0.000650874,0.0360541,0.000614011,-0.0867805,-0.000414145,0.0,3831.85,2921.21,1.00151
"log_lik[22,4,2]",-0.314909,0.00825527,0.380273,0.233826,-1.18228,-0.163408,-2.26126e-05,2663.01,1767.25,0.999885
"log_lik[22,4,3]",-0.211873,0.00545449,0.251463,0.163865,-0.784763,-0.117188,-3.38938e-05,2704.61,1775.94,1.0
"log_lik[22,4,4]",-0.0346593,0.00117866,0.0689661,0.00516012,-0.178207,-0.00348045,0.0,3467.35,2779.74,1.00072
"log_lik[22,4,5]",0.0,,0.0,0.0,0.0,0.0,0.0,,,
"log_lik[22,4,6]",-0.0220254,0.000958573,0.0560802,0.000776166,-0.130627,-0.000523517,0.0,3906.46,3023.22,1.00041
"log_lik[22,4,7]",-0.00133297,0.000108088,0.00665862,2.71295e-07,-0.00617827,-1.82986e-07,0.0,3926.16,3632.33,1.00048
"log_lik[22,4,8]",-0.000173529,2.19e-05,0.00137116,4.18704e-10,-0.000484049,-2.82412e-10,0.0,3948.16,3568.86,0.999901
"log_lik[22,4,9]",-0.00114144,8.96639e-05,0.0051221,6.56575e-07,-0.00563043,-4.42854e-07,0.0,3512.69,3229.88,1.00074
"log_lik[22,4,10]",-0.00948943,0.000673039,0.0317161,6.4629e-05,-0.0549868,-4.35917e-05,0.0,3213.85,2837.28,1.00068
"log_lik[22,4,11]",-0.00653577,0.000402349,0.0203601,8.75716e-05,-0.0374294,-5.90662e-05,0.0,3356.29,2886.09,1.00121
"log_lik[22,4,12]",-0.000349598,4.07402e-05,0.00201813,7.50387e-09,-0.00134891,-5.06129e-09,0.0,3604.39,3362.54,1.00181
"log_lik[22,4,13]",-0.00387281,0.000362316,0.0165056,1.753e-06,-0.0183197,-1.18238e-06,0.0,3180.57,2524.68,1.00024
"log_lik[22,4,14]",-0.000241221,3.67649e-05,0.00174686,1.93055e-10,-0.000495099,-1.30214e-10,0.0,3281.82,2612.12,1.00072
"log_lik[22,4,15]",0.0,,0.0,0.0,0.0,0.0,0.0,,,
"log_lik[22,4,16]",-0.000202917,3.61045e-05,0.00170141,1.01869e-11,-0.000279357,-6.87095e-12,0.0,3261.66,2555.96,1.00044
"log_lik[22,4,17]",-2.35586e-05,5.35915e-06,0.000267018,1.05345e-14,-1.5632e-05,-7.10543e-15,0.0,3198.83,2981.25,1.00038
"log_lik[22,4,18]",-3.84818e-06,9.87541e-07,5.22392e-05,0.0,-1.57293e-06,0.0,0.0,3220.67,3246.39,1.0003
"log_lik[22,4,19]",-4.4149e-05,9.2431e-06,0.000478065,1.47483e-13,-4.2879e-05,-9.9476e-14,0.0,3263.91,2905.8,1.00131
"log_lik[22,4,20]",-6.13557e-06,1.60097e-06,8.77588e-05,0.0,-2.5265e-06,0.0,0.0,3184.2,3063.04,1.00042
"log_lik[22,4,21]",-1.16165e-06,3.41281e-07,1.95943e-05,0.0,-2.7031e-07,0.0,0.0,3259.72,3218.63,1.00024
"log_lik[22,4,22]",0.0,,0.0,0.0,0.0,0.0,0.0,,,
"log_lik[22,4,23]",-3.62244e-06,9.49144e-07,5.57162e-05,0.0,-1.29782e-06,0.0,0.0,3309.29,3006.32,1.0002
"log_lik[22,4,24]",-5.35488e-05,1.16523e-05,0.000661337,2.10691e-14,-3.98062e-05,-1.42109e-14,0.0,3016.15,2733.94,1.00008
"log_lik[22,4,25]",-5.92594e-06,1.63796e-06,9.67571e-05,0.0,-1.49518e-06,0.0,0.0,3117.78,2941.31,1.00012
"log_lik[22,4,26]",-1.03063e-06,3.44495e-07,2.08852e-05,0.0,-1.40048e-07,0.0,0.0,3259.59,3029.9,1.00015
"log_lik[22,4,27]",-2.3558e-07,8.76654e-08,5.38402e-06,0.0,-1.65317e-08,0.0,0.0,3202.82,3104.06,1.00017
"log_lik[22,4,28]",-3.56476e-06,1.05007e-06,6.36875e-05,0.0,-6.38475e-07,0.0,0.0,3198.34,2897.6,1.0
"log_lik[22,4,29]",-6.3273e-07,2.23617e-07,1.37764e-05,0.0,-5.06052e-08,0.0,0.0,3171.13,2958.4,1.0001
"log_lik[22,4,30]",-1.50316e-07,5.89613e-08,3.66196e-06,0.0,-6.0854e-09,0.0,0.0,3216.59,2979.22,1.00034
"log_lik[23,1,1]",-0.785963,0.000629641,0.0399577,0.0386603,-0.859063,-0.780329,-0.731479,4264.98,3193.52,1.00141
"log_lik[23,1,2]",-0.784996,0.00171504,0.124786,0.117579,-0.96437,-0.798053,-0.557018,5299.37,3488.8,1.0002
"log_lik[23,1,3]",-0.375338,0.00178733,0.114341,0.117255,-0.570557,-0.368722,-0.201444,4181.38,3040.81,1.00157
"log_lik[23,1,4]",-0.820658,0.000787568,0.0471892,0.041965,-0.893135,-0.81984,-0.75588,3642.41,2900.64,1.00078
"log_lik[23,1,5]",-0.723623,0.000408042,0.0237846,0.0180403,-0.769566,-0.71686,-0.698757,3911.18,3315.32,1.00076
"log_lik[23,1,6]",-0.247622,0.00127718,0.0816634,0.0795971,-0.394556,-0.239204,-0.128176,4343.63,2810.18,1.00144
"log_lik[23,1,7]",-0.335782,0.00205183,0.13486,0.133531,-0.578464,-0.323624,-0.140791,4600.97,3303.57,1.00184
"log_lik[23,1,8]",-0.54366,0.00213172,0.134763,0.134404,-0.775619,-0.536698,-0.337207,4056.99,3728.21,1.00051
"log_lik[23,1,9]",-0.340065,0.00204015,0.135294,0.135546,-0.580634,-0.328098,-0.143546,4665.4,3590.52,1.00207
"log_lik[23,1,10]",-1.47404,0.00501496,0.3563,0.338507,-2.1415,-1.41992,-1.00108,5051.75,3586.0,1.0018
"log_lik[23,1,11]",-0.295887,0.00170926,0.115423,0.117408,-0.499599,-0.28538,-0.12531,4855.35,3530.91,1.00204
"log_lik[23,1,12]",-0.474359,0.00115148,0.0872162,0.0856164,-0.620942,-0.471919,-0.333624,5750.32,3502.71,0.999977
"log_lik[23,1,13]",-0.08428,0.000899708,0.0550893,0.0468836,-0.188545,-0.0715318,-0.0205817,4376.77,3071.59,1.00081
"log_lik[23,1,14]",-0.030302,0.000517725,0.0301607,0.0189426,-0.0886808,-0.0208988,-0.00323913,4441.6,2928.4,1.00082
"log_lik[23,1,15]",-0.0143761,0.000319666,0.0181077,0.0085601,-0.0496743,-0.00811708,-0.000811858,4484.05,2919.79,1.00129
"log_lik[23,1,16]",-0.0140279,0.000304605,0.0173109,0.00844795,-0.0476103,-0.008071,-0.000852731,4465.42,2965.68,1.00114
"log_lik[23,1,17]",-0.13445,0.00102412,0.0710331,0.06653,-0.271606,-0.122614,-0.0419466,5743.27,3068.9,1.00008
"log_lik[23,1,18]",-0.73887,0.00372909,0.233429,0.22511,-1.168,-0.705722,-0.416299,4657.88,3344.18,0.999595
"log_lik[23,1,19]",-0.724026,0.00362844,0.226395,0.220042,-1.14225,-0.691187,-0.409159,4569.52,2774.15,0.99955
"log_lik[23,1,20]",-0.144022,0.000947103,0.0654019,0.0639219,-0.264906,-0.135762,-0.0518109,5163.66,3636.76,1.00041
"log_lik[23,1,21]",-0.694501,0.00272416,0.167806,0.176232,-0.964674,-0.695088,-0.420508,3877.82,2916.73,0.999783
"log_lik[23,1,22]",-0.208707,0.00102943,0.074974,0.0770285,-0.340974,-0.20411,-0.0947721,5655.05,3459.83,1.00002
"log_lik[23,1,23]",-0.377779,0.00312071,0.185086,0.163124,-0.721356,-0.343023,-0.146033,4297.9,3394.58,1.00053
"log_lik[23,1,24]",-0.286369,0.00135102,0.09084,0.0930717,-0.443581,-0.282766,-0.146394,4860.87,3347.38,0.99998
"log_lik[23,1,25]",-0.284873,0.0012832,0.0879444,0.0908663,-0.435747,-0.282004,-0.147324,5171.55,3332.7,1.0003
"log_lik[23,1,26]",-0.457897,0.002893,0.161757,0.138872,-0.748869,-0.431264,-0.251729,3555.47,3413.82,1.00016
"log_lik[23,1,27]",-1.08864,0.00436426,0.262944,0.258164,-1.52394,-1.08512,-0.664458,3609.64,2987.93,1.00051
"log_lik[23,1,28]",-0.204226,0.00109785,0.0758831,0.0763665,-0.335218,-0.200833,-0.0856035,4833.36,3393.12,1.00052
"log_lik[23,1,29]",-0.206392,0.00111642,0.075062,0.0753687,-0.335392,-0.203023,-0.0902979,4592.26,3395.19,1.00042
"log_lik[23,1,30]",-1.79346,0.0058295,0.377974,0.326068,-2.48659,-1.72673,-1.32292,4438.13,3390.47,1.00057
"log_lik[23,2,1]",-0.300093,0.00179764,0.117914,0.121601,-0.514776,-0.288184,-0.127413,4521.15,2952.11,1.00108
"log_lik[23,2,2]",-0.774105,0.000738161,0.0450734,0.0387374,-0.848248,-0.771789,-0.717862,4117.61,3104.99,1.00102
"log_lik[23,2,3]",-0.27557,0.00147497,0.0949489,0.0940332,-0.447352,-0.265367,-0.137086,4393.5,2964.9,1.00162
"log_lik[23,2,4]",-0.714357,0.000582055,0.0324904,0.0176303,-0.759908,-0.712922,-0.68096,3534.74,2673.49,1.00069
"log_lik[23,2,5]",-0.703584,0.000238647,0.0130831,0.00612314,-0.728775,-0.69908,-0.693803,3472.05,3303.32,1.00012
"log_lik[23,2,6]",-0.693802,0.000138661,0.00750561,0.00188587,-0.703299,-0.693713,-0.683525,3310.18,3103.92,1.00054
"log_lik[23,2,7]",-0.308324,0.00104132,0.0707511,0.0714257,-0.428507,-0.306754,-0.193439,4675.79,2821.89,1.00023
"log_lik[23,2,8]",-0.161043,0.00100324,0.0681455,0.0674583,-0.286559,-0.152942,-0.063085,5088.67,3097.71,1.00016
"log_lik[23,2,9]",-0.330305,0.00269542,0.175703,0.172774,-0.656883,-0.30259,-0.0974187,4993.48,3069.45,1.0001
"log_lik[23,2,10]",-0.323498,0.00258511,0.170416,0.168546,-0.640564,-0.296511,-0.0953727,5095.07,3310.62,1.00014
"log_lik[23,2,11]",-0.241306,0.00117281,0.0853774,0.0847625,-0.397556,-0.233911,-0.114266,5639.94,2743.05,1.00013
"log_lik[23,2,12]",-0.238684,0.00111945,0.0825402,0.0827661,-0.387034,-0.232264,-0.114378,5758.53,2999.94,1.00035
"log_lik[23,2,13]",-0.888321,0.00344621,0.259524,0.23799,-1.3839,-0.844918,-0.54711,5575.89,3052.62,0.99962
"log_lik[23,2,14]",-0.148677,0.00111204,0.0718227,0.067788,-0.283237,-0.137387,-0.0524313,4685.55,2964.3,0.999647
"log_lik[23,2,15]",-0.81403,0.00213776,0.162676,0.164121,-1.10267,-0.803365,-0.566116,5594.85,2960.48,0.999324
"log_lik[23,2,16]",-0.813924,0.00212268,0.162046,0.163246,-1.10156,-0.802829,-0.566227,5584.13,2868.73,0.99937
"log_lik[23,2,17]",0.0,,0.0,0.0,0.0,0.0,0.0,,,
"log_lik[23,2,18]",-0.0462092,0.00063374,0.0378672,0.0280526,-0.12054,-0.0354929,-0.00738306,4372.45,3018.04,1.00077
"log_lik[23,2,19]",-0.0190446,0.000400839,0.0226148,0.0115995,-0.0647025,-0.0112083,-0.00118578,4385.49,2912.83,1.00071
"log_lik[23,2,20]",-0.00651928,0.000199223,0.0108019,0.00325325,-0.0255528,-0.00265708,-0.000150188,4355.47,3006.17,1.00082
"log_lik[23,2,21]",-0.0030364,0.000115497,0.00620912,0.00120749,-0.013028,-0.000922493,-3.13891e-05,4375.64,2947.13,1.00089
"log_lik[23,2,22]",-0.00295579,0.000111663,0.00600109,0.00118216,-0.0125151,-0.000902678,-3.11887e-05,4356.64,2970.93,1.0008
"log_lik[23,2,23]",-0.0208831,0.000406126,0.0234698,0.012973,-0.0678041,-0.0131138,-0.00148097,4752.42,2942.72,1.00041
"log_lik[23,2,24]",-0.176123,0.0016082,0.116384,0.0965998,-0.397762,-0.151213,-0.0413788,6733.56,3434.51,0.999968
"log_lik[23,2,25]",-0.0457839,0.000602612,0.0379736,0.0289109,-0.121036,-0.0353052,-0.00639959,5373.56,3191.3,0.999981
"log_lik[23,2,26]",-0.354279,0.00244771,0.190372,0.16714,-0.709367,-0.317078,-0.117639,6537.32,3530.24,1.00014
"log_lik[23,2,27]",-0.357882,0.00244748,0.191311,0.168083,-0.715409,-0.319595,-0.119031,6626.23,3604.66,1.00003
"log_lik[23,2,28]",-0.0771156,0.000760536,0.0515088,0.0441128,-0.179666,-0.0655427,-0.016426,5737.56,3406.61,1.00008
"log_lik[23,2,29]",0.0,,0.0,0.0,0.0,0.0,0.0,,,
"log_lik[23,2,30]",-7.4209,0.0245441,1.82003,1.77336,-10.6828,-7.22236,-4.76814,5465.78,3062.48,0.999927
"log_lik[23,3,1]",-0.773099,0.00100905,0.0632136,0.053315,-0.888946,-0.758836,-0.702539,4393.56,3117.21,1.00162
"log_lik[23,3,2]",-0.273857,0.00296975,0.18917,0.179916,-0.620558,-0.239573,-0.0370372,4390.31,3117.21,1.00159
"log_lik[23,3,3]",-0.195162,0.0027221,0.167974,0.132338,-0.49809,-0.153231,-0.0197415,4324.83,3115.14,1.00197
"log_lik[23,3,4]",-0.0433369,0.00120353,0.0665393,0.0231724,-0.177687,-0.0173451,-0.000312839,4356.62,2999.69,1.00141
"log_lik[23,3,5]",-0.0146697,0.00059975,0.0316283,0.00442446,-0.0710469,-0.00306441,-1.3602e-05,4301.0,2996.74,1.00134
"log_lik[23,3,6]",-0.00640591,0.000328282,0.0171519,0.00113098,-0.0334127,-0.000768457,-8.22993e-07,4250.38,2934.82,1.00147
"log_lik[23,3,7]",-0.00334388,0.000195027,0.0102314,0.00037797,-0.0178893,-0.0002555,-7.89681e-08,4213.42,3137.23,1.00126
"log_lik[23,3,8]",-0.00199898,0.000124342,0.00662003,0.000148468,-0.0106405,-0.000100188,-1.08737e-08,4197.15,3194.93,1.00105
"log_lik[23,3,9]",-0.00132961,8.49635e-05,0.00461847,6.98759e-05,-0.0068649,-4.7135e-05,-1.74584e-09,4199.64,3286.83,1.00075
"log_lik[23,3,10]",-0.000962471,6.20237e-05,0.00345676,3.6894e-05,-0.00497011,-2.48853e-05,-3.56551e-10,4208.6,3382.24,1.00065
